id,monthly_airbnb_revenue,yearly_airbnb_revenue,total_reservation_days
6.64633E+17,0,0,0
54022749,0,0,0
1.08483E+18,0,0,0
9.90051E+17,928,11136,96
8664611,1067.833333,12814,149
8.53528E+17,2.916666667,35,1
9.6902E+17,930,11160,248
53849102,0,0,0
1.11091E+18,1024,12288,96
4452723,87.08333333,1045,11
1.00443E+18,3166.666667,38000,304
8.17337E+17,5202.083333,62425,275
7.32499E+17,592.5,7110,158
9.25307E+17,3.916666667,47,1
1.20394E+18,109,1308,12
7.93078E+17,742.5,8910,135
8.78248E+17,997.3333333,11968,187
6.4982E+17,1609.333333,19312,272
1.04345E+18,1187.5,14250,95
20427684,167.1666667,2006,34
8.55224E+17,396,4752,88
1654929,7.916666667,95,1
9.61836E+17,672.9166667,8075,95
20337158,80,960,15
1.07481E+18,1400,16800,96
26422113,408,4896,144
54055089,0,0,0
7.1502E+17,0,0,0
1.18311E+18,833.3333333,10000,125
8.80476E+17,20,240,1
1.08562E+18,653.9166667,7847,133
8.06899E+17,12.5,150,1
20677750,0,0,0
1.05173E+18,0,0,0
4428854,1191.666667,14300,220
1.11691E+18,1360.666667,16328,157
51269003,815.4166667,9785,103
7.27003E+17,93.33333333,1120,28
5.77857E+17,25,300,2
1.09646E+18,3.25,39,1
1.21235E+18,750,9000,90
45642113,446.25,5355,119
54104181,0,0,0
1.1752E+18,1979.166667,23750,95
1.03047E+18,530.8333333,6370,49
49134582,10.41666667,125,1
13113906,2652.333333,31828,292
7.82436E+17,693.3333333,8320,208
8.94089E+17,790.5,9486,186
1.02507E+18,3069.916667,36839,187
1.16451E+18,103.8333333,1246,2
53786119,208.3333333,2500,25
44378348,4216,50592,272
29946757,5,60,1
1.0879E+18,720,8640,120
8.6664E+17,3360,40320,288
8.56335E+17,2368.666667,28424,187
1.21155E+18,3447.916667,41375,331
1.0746E+18,408,4896,96
4920448,0,0,0
40448123,2095.416667,25145,107
1.17757E+18,0,0,0
8.62665E+17,2913.75,34965,185
46987549,1738.333333,20860,149
8.266E+17,727.6666667,8732,118
51400328,0,0,0
6.78331E+17,2560,30720,192
42584572,1044.333333,12532,26
7.88623E+17,800,9600,40
1.1023E+18,538.8333333,6466,106
5.90041E+17,1753.75,21045,305
7.52514E+17,6416.666667,77000,275
3616173,1527.333333,18328,232
51493315,4979.166667,59750,239
8.04263E+17,378,4536,42
1.23046E+18,362.5,4350,30
6.88501E+17,1537.083333,18445,217
1.10228E+18,549,6588,108
27361377,1645,19740,188
1.11107E+18,4458.666667,53504,152
13674349,671.8333333,8062,58
7.3322E+17,553.3333333,6640,332
1.12041E+18,5.833333333,70,1
1.17109E+18,773.3333333,9280,32
34272580,4979.166667,59750,239
9.26988E+17,5.25,63,1
11935301,2167.5,26010,306
8.16182E+17,947.3333333,11368,203
1.00582E+18,360,4320,96
6.05735E+17,652.5,7830,58
1.1349E+18,2072,24864,96
9.20481E+17,1725.833333,20710,95
6.42617E+17,5395.833333,64750,185
1.07625E+18,566.6666667,6800,170
7.49139E+17,875,10500,35
1.13808E+18,40.33333333,484,11
7.16561E+17,5540,66480,277
15844782,2172.5,26070,237
1.12227E+18,726,8712,121
8.79848E+17,10,120,1
1.18121E+18,790,9480,237
1.22354E+18,0,0,0
1.00878E+18,456,5472,96
37549695,2650,31800,159
14625676,14625,175500,351
1.08973E+18,1265.333333,15184,292
936218,1165,13980,233
6.49266E+17,2943.5,35322,174
1.02028E+18,376,4512,96
28734298,72.5,870,3
8.07933E+17,2903.25,34839,237
1.00151E+18,424,5088,96
1.00568E+18,360,4320,96
1.22322E+18,3060,36720,204
13408222,127.4166667,1529,11
52440477,226.6666667,2720,32
8.03378E+17,399,4788,57
5.68662E+17,1539.666667,18476,298
9.4816E+17,1362.333333,16348,122
1.10742E+18,0,0,0
8.25104E+17,3193,38316,186
34866682,13572,162864,216
51968666,23558.33333,282700,275
50622095,736.6666667,8840,52
7.36427E+17,2199.25,26391,57
9.17522E+17,906,10872,151
7.60067E+17,813.3333333,9760,32
7.97892E+17,906.75,10881,117
7.51504E+17,2903.25,34839,237
7.7479E+17,95,1140,15
9.5861E+17,1494.666667,17936,304
1.23292E+18,0,0,0
6.21196E+17,94.5,1134,27
9.65701E+17,1266.666667,15200,95
1.22335E+18,1210.166667,14522,274
1.0746E+18,756.5,9078,178
1.09064E+18,544,6528,96
49768585,1830,21960,183
8.36122E+17,820.25,9843,17
27782948,517.0833333,6205,73
53122311,2011.5,24138,298
14467602,0,0,0
1.02034E+18,400,4800,96
8.79611E+17,4.333333333,52,1
7.72536E+17,1685.833333,20230,238
13236366,3745,44940,214
8.47118E+17,3.916666667,47,1
343766,1972,23664,272
1.07624E+18,657.3333333,7888,116
1.17253E+18,475.3333333,5704,124
1.19354E+18,1079.166667,12950,259
37059899,29.5,354,1
49639535,637.5,7650,51
6.00111E+17,2903.25,34839,237
8.66655E+17,2532.833333,30394,91
6.65409E+17,25,300,2
12867918,869,10428,66
8.945E+17,35250,423000,282
53184843,1884.833333,22618,263
6.78703E+17,4422.25,53067,361
14139553,778.1666667,9338,58
8.23268E+17,4937.5,59250,237
49342328,3200,38400,192
1.158E+18,2792,33504,96
53278603,650.1666667,7802,83
5.55057E+17,510.4166667,6125,35
1.01943E+18,4013.166667,48158,121
29923555,166.6666667,2000,2
6.02066E+17,4214,50568,344
39627727,1146.25,13755,35
1.0513E+18,3335,40020,174
8.92026E+17,362.5,4350,29
44243762,540.8333333,6490,118
7.55809E+17,11.66666667,140,1
52654519,2496.083333,29953,77
1.0783E+18,1866.666667,22400,128
52253807,0,0,0
53610004,2903.25,34839,237
53611318,2903.25,34839,237
6.00127E+17,2903.25,34839,237
8.0306E+17,11547.08333,138565,185
8.37711E+17,26.66666667,320,1
6.62334E+17,2903.25,34839,237
1.15243E+18,2240,26880,96
8.4403E+17,1925,23100,308
1.01162E+18,710,8520,213
6.79948E+17,2903.25,34839,237
8.36251E+17,5866.666667,70400,275
5.88628E+17,3329.333333,39952,227
9.20194E+17,4491.75,53901,339
53622187,624.75,7497,51
8.66981E+17,2652,31824,272
51306036,1647,19764,108
8.24147E+17,373.5,4482,27
45671894,3088.333333,37060,218
1.08536E+18,770,9240,88
1.1241E+18,2713.75,32565,167
52172551,175.5,2106,1
52885449,0,0,0
8.20837E+17,1187.5,14250,150
1.0643E+18,10484.83333,125818,209
1.00649E+18,1108.333333,13300,95
9.81022E+17,2790.666667,33488,208
1.00444E+18,397.5,4770,106
9.32578E+17,666.6666667,8000,50
9.63754E+17,368,4416,96
8.52861E+17,580.5,6966,86
52318271,2287.5,27450,183
53105871,0,0,0
9.84675E+17,488,5856,96
7254986,10075,120900,186
6.63111E+17,2903.25,34839,237
6833395,27600,331200,276
53313409,574.75,6897,33
51578313,990.8333333,11890,58
8.08442E+17,2535.75,30429,207
1.02032E+18,4.166666667,50,1
37624494,845.8333333,10150,58
1.0016E+18,1219.166667,14630,154
1.11808E+18,1528,18336,96
7.55048E+17,2903.25,34839,237
1.14711E+18,4110.75,49329,203
1.21535E+18,869.5,10434,47
1.09713E+18,7612.5,91350,290
9548422,378.75,4545,101
47803519,474,5688,72
34542550,158.1666667,1898,26
9.18728E+17,559.1666667,6710,122
7.82595E+17,712.5,8550,57
1.21963E+18,7.666666667,92,1
45477103,16.33333333,196,2
7.75952E+17,2289.583333,27475,157
9.12397E+17,2499.75,29997,3
17943732,2362.5,28350,81
6.36749E+17,5670,68040,243
7.02954E+17,3451.833333,41422,278
5.70035E+17,2812.166667,33746,94
50740601,1050,12600,63
20770969,0,0,0
45359746,853.8333333,10246,109
7816449,0,0,0
2922197,925,11100,148
5.80272E+17,2189.5,26274,87
45522807,15.33333333,184,2
1.08687E+18,1221,14652,198
9.43448E+17,4278.333333,51340,302
48111511,0,0,0
1.0409E+18,7380,88560,246
7.00247E+17,166.6666667,2000,1
48265859,0,0,0
29155895,4650,55800,186
1.01964E+18,2449.75,29397,123
52323876,1837.5,22050,245
1.14209E+18,3557.333333,42688,184
1.20755E+18,3906.666667,46880,293
1.01082E+18,384,4608,96
47783561,1338.75,16065,189
8.40868E+17,1545,18540,309
6.8459E+17,2903.25,34839,237
1.06728E+18,6147.166667,73766,154
8.45041E+17,476,5712,48
6.84651E+17,2903.25,34839,237
9.88743E+17,204,2448,102
1.04722E+18,4742.083333,56905,95
1.18643E+18,16000,192000,96
413504,2666,31992,186
51907253,63.83333333,766,1
41641376,2903.25,34839,237
53130376,1676.333333,20116,214
8.39416E+17,17.58333333,211,1
1.09718E+18,6626.083333,79513,259
1.14155E+18,1310.833333,15730,242
7172107,2903.25,34839,237
12986700,2903.25,34839,237
9726043,2437.75,29253,199
13031826,2903.25,34839,237
7.73412E+17,12.41666667,149,1
7.81859E+17,683.3333333,8200,41
11771598,2903.25,34839,237
11817955,2903.25,34839,237
7204721,2903.25,34839,237
52779501,2903.25,34839,237
7265253,2903.25,34839,237
8.19398E+17,2903.25,34839,237
11928097,2903.25,34839,237
9.60285E+17,18.91666667,227,1
9759525,2903.25,34839,237
6.08743E+17,2903.25,34839,237
53741243,2903.25,34839,237
12070985,2903.25,34839,237
39075477,2903.25,34839,237
40623330,2903.25,34839,237
9823636,2903.25,34839,237
9847917,2903.25,34839,237
7517614,2903.25,34839,237
7573221,2903.25,34839,237
9752053,2903.25,34839,237
7309633,2903.25,34839,237
6.08734E+17,2903.25,34839,237
6.08738E+17,2903.25,34839,237
1.16778E+18,2903.25,34839,237
13309259,2903.25,34839,237
9805128,2903.25,34839,237
9807059,2903.25,34839,237
9841695,2903.25,34839,237
9856938,2903.25,34839,237
9859888,2903.25,34839,237
7577608,2903.25,34839,237
7581727,2903.25,34839,237
43452838,2903.25,34839,237
44403320,2903.25,34839,237
41489380,2903.25,34839,237
9765944,2903.25,34839,237
9772177,2903.25,34839,237
12043691,2903.25,34839,237
9819018,2903.25,34839,237
9.37671E+17,543.75,6525,87
7482767,2903.25,34839,237
40624298,2903.25,34839,237
7496211,2903.25,34839,237
9898409,2903.25,34839,237
54338345,6493.5,77922,333
5.70316E+17,7711.75,92541,327
13148370,2903.25,34839,237
9996830,2903.25,34839,237
7801169,2903.25,34839,237
53317759,1176,14112,288
10058971,2903.25,34839,237
8015917,2903.25,34839,237
10104123,2903.25,34839,237
8153240,2903.25,34839,237
9887326,2903.25,34839,237
12202511,2903.25,34839,237
7621629,2903.25,34839,237
13136912,2903.25,34839,237
12286939,2903.25,34839,237
13155478,2903.25,34839,237
9987456,2903.25,34839,237
10020060,2903.25,34839,237
9.60822E+17,1840,22080,276
12404998,2903.25,34839,237
37280342,2903.25,34839,237
12409508,2903.25,34839,237
47223694,130,1560,30
13303942,2903.25,34839,237
42682643,484.1666667,5810,83
10184162,2903.25,34839,237
8225210,2903.25,34839,237
8286139,2903.25,34839,237
10270377,2903.25,34839,237
8364733,2903.25,34839,237
50373097,1201.666667,14420,206
10383291,2903.25,34839,237
10386936,2903.25,34839,237
8486828,2903.25,34839,237
9973680,2903.25,34839,237
5.82935E+17,7.5,90,1
10017099,2903.25,34839,237
10018550,2903.25,34839,237
13126483,2903.25,34839,237
7914401,2903.25,34839,237
7.61616E+17,311.75,3741,87
10070235,2903.25,34839,237
10071156,4459,53508,364
5543996,2903.25,34839,237
12519645,2903.25,34839,237
8381381,2903.25,34839,237
1.12629E+18,2688,32256,96
5927152,2903.25,34839,237
6041875,2903.25,34839,237
12650830,2903.25,34839,237
5.81739E+17,2903.25,34839,237
8742567,2903.25,34839,237
39251023,2903.25,34839,237
10156314,2903.25,34839,237
10226511,2903.25,34839,237
5718494,2903.25,34839,237
8402882,2903.25,34839,237
10356093,2903.25,34839,237
8427028,2903.25,34839,237
13205376,2903.25,34839,237
8577949,2903.25,34839,237
6045917,2903.25,34839,237
1.16824E+18,4446.75,53361,363
8650076,2903.25,34839,237
7.40687E+17,2903.25,34839,237
10684164,2903.25,34839,237
5821886,2903.25,34839,237
10433284,2903.25,34839,237
10449807,2903.25,34839,237
1.16462E+18,55.33333333,664,2
8563025,2903.25,34839,237
6000785,2903.25,34839,237
6.65164E+17,36.75,441,3
6166870,2903.25,34839,237
10680745,2903.25,34839,237
34384958,522.5,6270,57
10686287,2903.25,34839,237
9045427,2903.25,34839,237
6452585,2903.25,34839,237
6543581,2903.25,34839,237
6654984,2903.25,34839,237
1.14213E+18,1728.333333,20740,122
789476,2903.25,34839,237
1.19256E+18,2840,34080,96
11334476,2903.25,34839,237
6165564,2903.25,34839,237
8826833,2903.25,34839,237
1.00947E+18,1140.666667,13688,118
7.74848E+17,2903.25,34839,237
8964740,2903.25,34839,237
12727438,2903.25,34839,237
9051314,2903.25,34839,237
12806940,3564.75,42777,291
6622389,2903.25,34839,237
460999,2903.25,34839,237
9345523,2903.25,34839,237
6716066,2903.25,34839,237
13272022,2903.25,34839,237
6.11117E+17,3283,39396,268
12897616,2903.25,34839,237
9434801,2903.25,34839,237
8964308,2903.25,34839,237
10848827,2903.25,34839,237
10921091,2903.25,34839,237
12764378,2903.25,34839,237
11003247,2903.25,34839,237
9236348,2903.25,34839,237
11032957,2903.25,34839,237
11130697,2903.25,34839,237
9.53156E+17,1104,13248,96
11304325,2903.25,34839,237
6738524,2903.25,34839,237
11381288,2903.25,34839,237
11415455,2903.25,34839,237
11526771,2903.25,34839,237
1.1065E+18,8373.75,100485,261
9548756,2903.25,34839,237
9577748,2903.25,34839,237
9592655,2903.25,34839,237
11677489,2903.25,34839,237
7.59253E+17,318.5,3822,26
20590743,2903.25,34839,237
6834972,2903.25,34839,237
38866268,2216.5,26598,186
1.15865E+18,2903.25,34839,237
1.15865E+18,2903.25,34839,237
9463039,2903.25,34839,237
12916138,2903.25,34839,237
6972271,2903.25,34839,237
7003788,2903.25,34839,237
9576230,2903.25,34839,237
51402328,1445.5,17346,118
7087752,2903.25,34839,237
16683957,3405.5,40866,278
16945093,2903.25,34839,237
47553112,5516.916667,66203,277
21188044,2903.25,34839,237
6955143,2903.25,34839,237
11554255,2903.25,34839,237
9.03186E+17,5.833333333,70,1
12954148,2903.25,34839,237
16466804,2903.25,34839,237
20755255,2903.25,34839,237
12812577,13975,167700,258
21088999,2903.25,34839,237
17178617,2903.25,34839,237
1.02087E+18,2641.166667,31694,299
17369530,2903.25,34839,237
21188555,2903.25,34839,237
18355480,2903.25,34839,237
13745149,2903.25,34839,237
1.08633E+18,2903.25,34839,237
22627980,2903.25,34839,237
16662964,2903.25,34839,237
16960760,2903.25,34839,237
21172924,2903.25,34839,237
17730939,2903.25,34839,237
17941948,2903.25,34839,237
18675061,2903.25,34839,237
18734320,2903.25,34839,237
52551976,2903.25,34839,237
51615709,0,0,0
18872091,2903.25,34839,237
19012370,2903.25,34839,237
1.12186E+18,1512,18144,96
13905833,2903.25,34839,237
53848825,2903.25,34839,237
14126303,2903.25,34839,237
19380620,2903.25,34839,237
17568638,2903.25,34839,237
17666011,2903.25,34839,237
7.2744E+17,48716.5,584598,186
17845507,2903.25,34839,237
18209795,2903.25,34839,237
18702075,2903.25,34839,237
18757208,2903.25,34839,237
18793151,2903.25,34839,237
13697001,2903.25,34839,237
19012156,2903.25,34839,237
13924403,2903.25,34839,237
13999070,2903.25,34839,237
19307798,2903.25,34839,237
14404240,2903.25,34839,237
52553139,2903.25,34839,237
7.45633E+17,13.33333333,160,1
14672524,2903.25,34839,237
14961253,2903.25,34839,237
50652635,0,0,0
15097126,2903.25,34839,237
15132151,2903.25,34839,237
43488465,2903.25,34839,237
15370219,2903.25,34839,237
48489664,2903.25,34839,237
18992110,2903.25,34839,237
19132312,2903.25,34839,237
14071817,2903.25,34839,237
9.23822E+17,9070.833333,108850,311
19407599,2903.25,34839,237
1.18767E+18,2903.25,34839,237
14733932,2903.25,34839,237
14865705,2903.25,34839,237
43500300,2903.25,34839,237
15409309,2903.25,34839,237
15552901,2903.25,34839,237
1.19141E+18,2903.25,34839,237
9.58892E+17,7632.5,91590,355
14694447,2903.25,34839,237
19623349,2903.25,34839,237
15021635,2903.25,34839,237
19716501,2903.25,34839,237
19766555,2903.25,34839,237
48474144,2903.25,34839,237
1.17677E+18,9717.916667,116615,281
51402585,0,0,0
8.7726E+17,10857.25,130287,317
20145152,2903.25,34839,237
20173894,2903.25,34839,237
16244096,2903.25,34839,237
16275257,2903.25,34839,237
52553510,2903.25,34839,237
20480133,2903.25,34839,237
16353257,2903.25,34839,237
21275645,2903.25,34839,237
52565735,0,0,0
23623267,2903.25,34839,237
23629119,2903.25,34839,237
15963664,2903.25,34839,237
16099992,3638.25,43659,297
20176000,2903.25,34839,237
1.20228E+18,2903.25,34839,237
50695926,0,0,0
20387176,2903.25,34839,237
16325588,2903.25,34839,237
53195760,0,0,0
21727923,2903.25,34839,237
9.77456E+17,1200.5,14406,98
9.49285E+17,272.4166667,3269,7
46375046,2903.25,34839,237
15790820,2903.25,34839,237
1.19309E+18,2903.25,34839,237
8.08628E+17,752.5,9030,43
1.1663E+18,5560,66720,96
20185442,2903.25,34839,237
20232745,2903.25,34839,237
16346945,2903.25,34839,237
46429942,2903.25,34839,237
24019698,2903.25,34839,237
26662711,2903.25,34839,237
21630186,2903.25,34839,237
1.1418E+18,4697.916667,56375,205
25998057,2903.25,34839,237
21709374,2903.25,34839,237
26183173,2903.25,34839,237
7.24493E+17,983.3333333,11800,118
26277801,2903.25,34839,237
29313881,2903.25,34839,237
25589726,2903.25,34839,237
25638322,2903.25,34839,237
29923654,24.5,294,2
24727745,2903.25,34839,237
28730126,2903.25,34839,237
45529380,15.83333333,190,2
28936557,2903.25,34839,237
27678632,2903.25,34839,237
30522970,2903.25,34839,237
23256828,2903.25,34839,237
48667643,1065.75,12789,87
53475354,809.25,9711,83
29411649,2903.25,34839,237
24667053,2903.25,34839,237
43477321,9234.583333,110815,185
28459635,2903.25,34839,237
27159664,2903.25,34839,237
26057878,2903.25,34839,237
25056684,2903.25,34839,237
32018402,2903.25,34839,237
30737643,2903.25,34839,237
26953759,262.5,3150,7
157673,807.0833333,9685,149
34369607,2903.25,34839,237
21754946,2903.25,34839,237
34494974,2903.25,34839,237
34485745,367.5,4410,30
7.60094E+17,2486.75,29841,203
35510876,1176,14112,96
30531695,2903.25,34839,237
32468788,2903.25,34839,237
9.78953E+17,2903.25,34839,237
30747260,2903.25,34839,237
32777169,2903.25,34839,237
50950644,0,0,0
43756020,2903.25,34839,237
30938582,2903.25,34839,237
1.07247E+18,7677.25,92127,287
30206047,8666.666667,104000,104
7.95586E+17,3276,39312,252
8.60735E+17,0,0,0
6.73811E+17,665,7980,28
35217588,2903.25,34839,237
33787438,2903.25,34839,237
33904680,2903.25,34839,237
46749739,2903.25,34839,237
51103264,2903.25,34839,237
30324051,2903.25,34839,237
1.04542E+18,5714.333333,68572,158
46575820,2903.25,34839,237
30792215,2903.25,34839,237
32815390,2903.25,34839,237
32816064,2903.25,34839,237
1.14842E+18,777.3333333,9328,212
7.92135E+17,0,0,0
33513897,2903.25,34839,237
34643695,2903.25,34839,237
31315936,2903.25,34839,237
31540573,2903.25,34839,237
35349443,2903.25,34839,237
40750433,2903.25,34839,237
42842323,2903.25,34839,237
39469608,2903.25,34839,237
39447656,2903.25,34839,237
40849947,2903.25,34839,237
49107351,2903.25,34839,237
39729652,4459,53508,364
46715472,0,0,0
31313987,2903.25,34839,237
7.72479E+17,6320,75840,237
49030865,2817.5,33810,230
7.60351E+17,2903.25,34839,237
34940646,2903.25,34839,237
40760516,2903.25,34839,237
40780235,2903.25,34839,237
39509810,2903.25,34839,237
39526512,2903.25,34839,237
52717083,2903.25,34839,237
36435986,2903.25,34839,237
36510434,2903.25,34839,237
40310349,2903.25,34839,237
43476909,2903.25,34839,237
40344826,2903.25,34839,237
1.03067E+18,3574.75,42897,237
38724583,2903.25,34839,237
1.14483E+18,1920,23040,96
40696690,2903.25,34839,237
37527378,2903.25,34839,237
40837137,2903.25,34839,237
1.2377E+18,475,5700,30
37774311,2903.25,34839,237
36085870,2266.25,27195,185
40091689,3454.5,41454,282
36224260,2903.25,34839,237
40946280,2903.25,34839,237
40332564,2903.25,34839,237
42517630,2903.25,34839,237
41290557,2903.25,34839,237
42533977,2903.25,34839,237
36968066,2903.25,34839,237
9.60864E+17,5295.25,63543,177
47005438,2903.25,34839,237
42223418,2903.25,34839,237
38045312,2903.25,34839,237
49145224,2903.25,34839,237
40274732,2903.25,34839,237
38526734,2903.25,34839,237
1.08584E+18,20.16666667,242,1
36629467,2903.25,34839,237
38645667,2903.25,34839,237
40484385,2903.25,34839,237
38888708,2903.25,34839,237
36979307,2903.25,34839,237
